run_spec_id,cohort,task_id,graph_id,edge_count,experiment_seed,initial_state,final_state,initial_correct,final_correct,paired_delta,model_calls,backend_calls,input_tokens,output_tokens,private_output_tokens,public_output_tokens,private_length_turns,private_parsed_turns,summary_answer_mismatch_turns,length_turns,unparsed_turns,audit_turns,summarization_turns,message_compression_turns,context_overflow_turns,context_truncation_turns,raw_broadcast_mismatch_messages,serial_generation_latency_seconds,external_round_zero_rate,difficulty_band
run-spec-131973cee44c4368071a,full_rationale,2026_AIME_I_P14,g-n5-m12-aa67d00fd87be761,12,0,O,O,0,0,0,15,15,219356,83094,0,0,0,0,0,0,0,15,0,0,0,0,0,2609.1962023302913,0.0,floor
run-spec-3a4e8e033652a69c0290,full_rationale,2026_AIME_I_P14,g-n5-m12-245b8a7d712cb4a0,12,0,O,O,0,0,0,15,15,211836,74253,0,0,0,0,0,0,0,15,0,0,0,0,0,2309.4571626484394,0.0,floor
run-spec-14be3bf49918b06c1f15,full_rationale,2026_AIME_I_P15,g-n5-m4-020c02ee23fd10e6,4,0,O,O,0,0,0,14,14,97256,61639,0,0,0,0,0,0,0,14,0,0,0,0,0,1926.78719368577,0.0,floor
run-spec-8645a9cf568d7a683e72,full_rationale,2026_AIME_I_P15,g-n5-m4-8ace11eb98f60ea5,4,0,O,O,0,0,0,13,13,158513,102891,0,0,0,0,0,3,6,13,0,0,0,0,0,3254.7763876616955,0.0,floor
run-spec-6f2f21c109deb104a6c0,full_rationale,2026_AIME_I_P15,g-n5-m4-e6b58e28f5d141e8,4,0,O,O,0,0,0,12,12,101717,64454,0,0,0,0,0,1,3,12,0,0,0,0,0,1866.8429147303104,0.0,floor
run-spec-4e7bc958a7f664c185e2,full_rationale,2026_AIME_I_P15,g-n5-m8-d7ed48430d5f1b67,8,0,O,O,0,0,0,14,14,126598,56382,0,0,0,0,0,0,2,14,0,0,0,0,0,1590.0135605335236,0.0,floor
run-spec-42db44ae1a7c7a6f5c06,full_rationale,2026_AIME_I_P15,g-n5-m8-7f3a9ce5d54de331,8,0,O,O,0,0,0,13,13,146032,71051,0,0,0,0,0,1,1,13,0,0,0,0,0,2245.152075152844,0.0,floor
run-spec-ea5060f75062b4926f2b,full_rationale,2026_AIME_I_P15,g-n5-m8-9970b4b974e58087,8,0,O,O,0,0,0,12,12,139517,81696,0,0,0,0,0,2,2,12,0,0,0,0,0,2813.3060785755515,0.0,floor
run-spec-9210ff08c48c835fa043,full_rationale,2026_AIME_I_P15,g-n5-m12-e751609d27011f71,12,0,U,O,0,0,0,15,15,203668,69781,0,0,0,0,0,0,3,15,0,0,0,0,0,2290.782975241542,0.0,floor
run-spec-ff7f3b0cd7dca1c6ea9e,full_rationale,2026_AIME_I_P15,g-n5-m12-b7994e50c3403f63,12,0,U,O,0,0,0,16,16,223331,91263,0,0,0,0,0,2,6,16,0,0,0,0,0,3157.5682616643608,0.0,floor
run-spec-a40eb5111900c7664958,full_rationale,2026_AIME_I_P15,g-n5-m12-c2d302af32c23635,12,0,O,O,0,0,0,15,15,162249,61015,0,0,0,0,0,0,0,15,0,0,0,0,0,2175.8942863941193,0.0,floor
run-spec-d4f9b26c056acd35cdd0,full_rationale,2026_AIME_I_P15,g-n5-m16-d8343258cfd33056,16,0,O,O,0,0,0,16,16,257622,67194,0,0,0,0,0,1,1,16,0,0,0,0,0,2432.478411216289,0.0,floor
run-spec-ebcdf9483e6811a55694,full_rationale,2026_AIME_I_P15,g-n5-m4-fc174fd4cac969a2,4,0,O,O,0,0,0,16,16,127909,79105,0,0,0,0,0,0,1,16,0,0,0,0,0,2824.550863120705,0.0,floor
run-spec-318525bab4ba81b2b8ad,full_rationale,2026_AIME_I_P15,g-n5-m4-c86f6be403cf7523,4,0,U,U,0,0,0,14,14,121657,83724,0,0,0,0,0,2,8,14,0,0,0,0,0,2883.710518527776,0.0,floor
run-spec-f2cfca3846346cd57032,full_rationale,2026_AIME_I_P15,g-n5-m8-098c132ef3277e03,8,0,O,O,0,0,0,13,13,134759,65727,0,0,0,0,0,0,4,13,0,0,0,0,0,2434.773438669741,0.0,floor
run-spec-0ad6b293885ce1f1955d,full_rationale,2026_AIME_I_P15,g-n5-m8-8cbea459f4a9f71d,8,0,U,O,0,0,0,14,14,145969,61792,0,0,0,0,0,0,1,14,0,0,0,0,0,2330.0400770269334,0.0,floor
run-spec-29dc407da5343e8b32ba,full_rationale,2026_AIME_I_P15,g-n5-m12-aa67d00fd87be761,12,0,O,U,0,0,0,15,15,177001,57618,0,0,0,0,0,0,12,15,0,0,0,0,0,2181.1572691313922,0.0,floor
run-spec-b5793e43f7cef197e41c,full_rationale,2026_AIME_I_P15,g-n5-m12-245b8a7d712cb4a0,12,0,O,O,0,0,0,15,15,280380,80791,0,0,0,0,0,2,2,15,0,0,0,0,0,2731.69588727504,0.0,floor
run-spec-92389f0b529e1159ff38,full_rationale,2026_AIME_II_P01,g-n5-m4-020c02ee23fd10e6,4,0,C,C,1,1,0,14,14,30008,19947,0,0,0,0,0,0,0,14,0,0,0,0,0,851.5232861302793,0.6,informative
run-spec-9d2045ce6da4f50c1728,full_rationale,2026_AIME_II_P01,g-n5-m4-8ace11eb98f60ea5,4,0,O,C,0,1,1,13,13,28124,19914,0,0,0,0,0,0,0,13,0,0,0,0,0,823.8895832933486,0.6,informative
run-spec-af09a99035317db3fd8c,full_rationale,2026_AIME_II_P01,g-n5-m4-e6b58e28f5d141e8,4,0,C,C,1,1,0,12,12,24283,17111,0,0,0,0,0,0,0,12,0,0,0,0,0,594.7775440141559,0.6,informative
run-spec-70fa7bd06afda0eed527,full_rationale,2026_AIME_II_P01,g-n5-m8-d7ed48430d5f1b67,8,0,C,C,1,1,0,14,14,42192,21869,0,0,0,0,0,0,0,14,0,0,0,0,0,736.7010105028749,0.6,informative
run-spec-60cfa50b4017612099e2,full_rationale,2026_AIME_II_P01,g-n5-m8-7f3a9ce5d54de331,8,0,O,C,0,1,1,13,13,39768,20105,0,0,0,0,0,0,0,13,0,0,0,0,0,675.4904429167509,0.6,informative
run-spec-e73fd4f777a6de5d8760,full_rationale,2026_AIME_II_P01,g-n5-m8-9970b4b974e58087,8,0,C,C,1,1,0,12,12,31565,19623,0,0,0,0,0,0,0,12,0,0,0,0,0,536.4394011832774,0.6,informative
run-spec-6d5f4e162a632f6d6df3,full_rationale,2026_AIME_II_P01,g-n5-m12-e751609d27011f71,12,0,C,C,1,1,0,15,15,56584,21122,0,0,0,0,0,0,0,15,0,0,0,0,0,579.4575489759445,0.6,informative
run-spec-cc1a7eca28dd87c79737,full_rationale,2026_AIME_II_P01,g-n5-m12-b7994e50c3403f63,12,0,C,C,1,1,0,16,16,58562,22821,0,0,0,0,0,0,0,16,0,0,0,0,0,647.4449046850204,0.6,informative
run-spec-fe14d5bfeedf2fec82d3,full_rationale,2026_AIME_II_P01,g-n5-m12-c2d302af32c23635,12,0,C,O,1,0,-1,15,15,52317,20442,0,0,0,0,0,0,0,15,0,0,0,0,0,564.7430195435882,0.6,informative
run-spec-3a504fd3826ab51eac02,full_rationale,2026_AIME_II_P01,g-n5-m16-d8343258cfd33056,16,0,O,C,0,1,1,16,16,79933,25011,0,0,0,0,0,0,0,16,0,0,0,0,0,736.3256016038358,0.6,informative
run-spec-6165222e345deaa610d3,full_rationale,2026_AIME_II_P01,g-n5-m4-fc174fd4cac969a2,4,0,C,C,1,1,0,16,16,38898,23922,0,0,0,0,0,0,0,16,0,0,0,0,0,697.5933565981686,0.6,informative
run-spec-a4430f374a256007acc8,full_rationale,2026_AIME_II_P01,g-n5-m4-c86f6be403cf7523,4,0,C,C,1,1,0,14,14,33016,21636,0,0,0,0,0,0,0,14,0,0,0,0,0,610.6052663214505,0.6,informative
run-spec-fc8b6109c42570373564,full_rationale,2026_AIME_II_P01,g-n5-m8-098c132ef3277e03,8,0,O,O,0,0,0,13,13,30747,16391,0,0,0,0,0,0,0,13,0,0,0,0,0,444.0161189734936,0.6,informative
run-spec-a2ef3ffdfbcc8cd8916c,full_rationale,2026_AIME_II_P01,g-n5-m8-8cbea459f4a9f71d,8,0,O,C,0,1,1,14,14,51926,23773,0,0,0,0,0,0,0,14,0,0,0,0,0,735.5633194260299,0.6,informative
run-spec-ad30b4326bd6a5a91732,full_rationale,2026_AIME_II_P01,g-n5-m12-aa67d00fd87be761,12,0,C,C,1,1,0,15,15,59794,21802,0,0,0,0,0,0,0,15,0,0,0,0,0,658.17311264202,0.6,informative
run-spec-42232740d64ef8abc0ba,full_rationale,2026_AIME_II_P01,g-n5-m12-245b8a7d712cb4a0,12,0,C,C,1,1,0,15,15,55488,21005,0,0,0,0,0,0,0,15,0,0,0,0,0,752.2976757660508,0.6,informative
run-spec-a1fbc0dd1ce9df6f8a5e,full_rationale,2026_AIME_II_P02,g-n5-m4-020c02ee23fd10e6,4,0,U,O,0,0,0,14,14,204670,132698,0,0,0,0,0,6,6,14,0,0,0,0,0,5977.151137884706,0.1,floor
run-spec-af52243efd150a3b608e,full_rationale,2026_AIME_II_P02,g-n5-m4-8ace11eb98f60ea5,4,0,U,O,0,0,0,13,13,152305,115486,0,0,0,0,0,4,4,13,0,0,0,0,0,4673.3960372805595,0.1,floor
run-spec-584f05257d8368a69951,full_rationale,2026_AIME_II_P02,g-n5-m4-e6b58e28f5d141e8,4,0,U,U,0,0,0,12,12,159408,129714,0,0,0,0,0,6,6,12,0,0,0,0,0,5375.467036884278,0.1,floor
run-spec-7493db99f04606c58f71,full_rationale,2026_AIME_II_P02,g-n5-m8-d7ed48430d5f1b67,8,0,O,O,0,0,0,14,14,284652,158053,0,0,0,0,0,7,7,14,0,0,0,0,0,7616.459491174668,0.1,floor
run-spec-fc2a906fd9a80c7cd021,full_rationale,2026_AIME_II_P02,g-n5-m8-7f3a9ce5d54de331,8,0,O,U,0,0,0,13,13,322748,182937,0,0,0,0,0,10,10,13,0,0,0,0,0,8893.938428170979,0.1,floor
run-spec-145ea062d680ffd18359,full_rationale,2026_AIME_II_P02,g-n5-m8-9970b4b974e58087,8,0,O,O,0,0,0,12,12,130354,71344,0,0,0,0,0,0,1,12,0,0,0,0,0,2004.214050654322,0.1,floor
run-spec-0cd7cdf69b1d25ef9288,full_rationale,2026_AIME_II_P02,g-n5-m12-e751609d27011f71,12,0,O,C,0,1,1,15,15,523334,175161,0,0,0,0,0,9,9,15,0,0,0,0,0,8397.633257679641,0.1,floor
run-spec-7897ccc1e908e57ae067,full_rationale,2026_AIME_II_P02,g-n5-m12-b7994e50c3403f63,12,0,O,O,0,0,0,16,16,413189,135320,0,0,0,0,0,6,6,16,0,0,0,0,0,6521.72030621022,0.1,floor
run-spec-a6423216927a7adbc55d,full_rationale,2026_AIME_II_P02,g-n5-m12-c2d302af32c23635,12,0,O,C,0,1,1,15,15,425979,136683,0,0,0,0,0,6,6,15,0,0,0,0,0,6296.823765449226,0.1,floor
run-spec-543e588fa9b3f413156f,full_rationale,2026_AIME_II_P02,g-n5-m16-d8343258cfd33056,16,0,U,O,0,0,0,16,16,597367,150565,0,0,0,0,0,7,8,16,0,0,0,0,0,7198.573684681207,0.1,floor
run-spec-a94ac8f5194275dd3930,full_rationale,2026_AIME_II_P02,g-n5-m4-fc174fd4cac969a2,4,0,U,O,0,0,0,16,16,183649,113797,0,0,0,0,0,4,4,16,0,0,0,0,0,5098.536230612546,0.1,floor
run-spec-af14ef19c0f48137bd47,full_rationale,2026_AIME_II_P02,g-n5-m4-c86f6be403cf7523,4,0,U,O,0,0,0,14,14,186664,114092,0,0,0,0,0,5,5,14,0,0,0,0,0,5388.996906213462,0.1,floor
run-spec-b6ff098283714838c01e,full_rationale,2026_AIME_II_P02,g-n5-m8-098c132ef3277e03,8,0,U,O,0,0,0,13,13,250776,130000,0,0,0,0,0,6,6,13,0,0,0,0,0,7599.932989671826,0.1,floor
run-spec-0ffb9e9c1714678814ee,full_rationale,2026_AIME_II_P02,g-n5-m8-8cbea459f4a9f71d,8,0,O,O,0,0,0,14,14,301291,130908,0,0,0,0,0,5,5,14,0,0,0,0,0,6860.225944891572,0.1,floor
run-spec-f800c7c33e848f905d73,full_rationale,2026_AIME_II_P02,g-n5-m12-aa67d00fd87be761,12,0,U,O,0,0,0,15,15,477174,145638,0,0,0,0,0,7,8,15,0,0,0,0,0,7364.776545658708,0.1,floor
run-spec-1225c93b6c0c1bbcadf5,full_rationale,2026_AIME_II_P02,g-n5-m12-245b8a7d712cb4a0,12,0,O,O,0,0,0,15,15,421567,141261,0,0,0,0,0,6,6,15,0,0,0,0,0,7090.224078513682,0.1,floor
run-spec-34b3bb97ca927cbd1bce,full_rationale,2026_AIME_II_P03,g-n5-m4-020c02ee23fd10e6,4,0,O,C,0,1,1,14,14,90854,58588,0,0,0,0,0,0,2,14,0,0,0,0,0,3199.5562393032014,0.2,informative
run-spec-e7c38669b9e3e091e6f4,full_rationale,2026_AIME_II_P03,g-n5-m4-8ace11eb98f60ea5,4,0,C,C,1,1,0,13,13,86063,58679,0,0,0,0,0,0,0,13,0,0,0,0,0,3067.7303004078567,0.2,informative
run-spec-a3a0df67ff900821a166,full_rationale,2026_AIME_II_P03,g-n5-m4-e6b58e28f5d141e8,4,0,U,O,0,0,0,12,12,93361,67195,0,0,0,0,0,1,1,12,0,0,0,0,0,3386.4959286674857,0.2,informative
run-spec-2a05b72cde959546eac7,full_rationale,2026_AIME_II_P03,g-n5-m8-d7ed48430d5f1b67,8,0,O,O,0,0,0,14,14,132951,62602,0,0,0,0,0,0,0,14,0,0,0,0,0,3131.184215847403,0.2,informative
run-spec-40a25ae429d178a5f5ca,full_rationale,2026_AIME_II_P03,g-n5-m8-7f3a9ce5d54de331,8,0,O,O,0,0,0,13,13,145363,76439,0,0,0,0,0,0,1,13,0,0,0,0,0,3593.3668785095215,0.2,informative
run-spec-b3420f0d6f9b295208d6,full_rationale,2026_AIME_II_P03,g-n5-m8-9970b4b974e58087,8,0,U,C,0,1,1,12,12,99579,57726,0,0,0,0,0,0,1,12,0,0,0,0,0,2738.5999054424465,0.2,informative
run-spec-2f02da9ffdb5e07d5f46,full_rationale,2026_AIME_II_P03,g-n5-m12-e751609d27011f71,12,0,C,C,1,1,0,15,15,165509,60283,0,0,0,0,0,0,0,15,0,0,0,0,0,2728.4559789299965,0.2,informative
run-spec-a53edd7e07413a48e3cc,full_rationale,2026_AIME_II_P03,g-n5-m12-b7994e50c3403f63,12,0,O,U,0,0,0,16,16,210291,73303,0,0,0,0,0,0,6,16,0,0,0,0,0,3382.134271081537,0.2,informative
run-spec-4126770c015fa8d6df9c,full_rationale,2026_AIME_II_P03,g-n5-m12-c2d302af32c23635,12,0,O,C,0,1,1,15,15,264343,94955,0,0,0,0,0,2,2,15,0,0,0,0,0,4112.710526555777,0.2,informative
run-spec-6de136dae56af8105788,full_rationale,2026_AIME_II_P03,g-n5-m16-d8343258cfd33056,16,0,O,C,0,1,1,16,16,274285,75378,0,0,0,0,0,1,1,16,0,0,0,0,0,3468.1215006522834,0.2,informative
run-spec-442723d3c780446a0be3,full_rationale,2026_AIME_II_P03,g-n5-m4-fc174fd4cac969a2,4,0,U,C,0,1,1,16,16,114580,74413,0,0,0,0,0,1,1,16,0,0,0,0,0,3226.2669090665877,0.2,informative
run-spec-fa10db9076bc3ff63a16,full_rationale,2026_AIME_II_P03,g-n5-m4-c86f6be403cf7523,4,0,U,C,0,1,1,14,14,104049,68246,0,0,0,0,0,1,1,14,0,0,0,0,0,3003.0330311506987,0.2,informative
run-spec-7997725860a9880a6df5,full_rationale,2026_AIME_II_P03,g-n5-m8-098c132ef3277e03,8,0,O,O,0,0,0,13,13,120378,58528,0,0,0,0,0,0,0,13,0,0,0,0,0,2704.1362240053713,0.2,informative
run-spec-22618af13c557a7982d7,full_rationale,2026_AIME_II_P03,g-n5-m8-8cbea459f4a9f71d,8,0,U,O,0,0,0,14,14,152505,74922,0,0,0,0,0,1,1,14,0,0,0,0,0,3021.635819453746,0.2,informative
run-spec-129ddd9caefc4a477574,full_rationale,2026_AIME_II_P03,g-n5-m12-aa67d00fd87be761,12,0,C,C,1,1,0,15,15,240427,76299,0,0,0,0,0,0,0,15,0,0,0,0,0,2725.28937298432,0.2,informative
run-spec-5b4f16f331b3a89d5065,full_rationale,2026_AIME_II_P03,g-n5-m12-245b8a7d712cb4a0,12,0,C,C,1,1,0,15,15,191486,63987,0,0,0,0,0,0,0,15,0,0,0,0,0,2361.2106173858047,0.2,informative
run-spec-238454e8f97ac575b1c8,full_rationale,2026_AIME_II_P04,g-n5-m4-020c02ee23fd10e6,4,0,C,C,1,1,0,14,14,60486,36936,0,0,0,0,0,0,0,14,0,0,0,0,0,1538.3092714175582,0.8,informative
run-spec-08b6ec3d2deaf1b624a5,full_rationale,2026_AIME_II_P04,g-n5-m4-8ace11eb98f60ea5,4,0,C,C,1,1,0,13,13,43643,27967,0,0,0,0,0,0,0,13,0,0,0,0,0,924.8503025472164,0.8,informative
run-spec-bcdf630f74c2c1bf1f42,full_rationale,2026_AIME_II_P04,g-n5-m4-e6b58e28f5d141e8,4,0,C,C,1,1,0,12,12,44809,30462,0,0,0,0,0,0,0,12,0,0,0,0,0,886.3889351263642,0.8,informative
run-spec-9c0dcccb6f8396401954,full_rationale,2026_AIME_II_P04,g-n5-m8-d7ed48430d5f1b67,8,0,O,C,0,1,1,14,14,83535,37254,0,0,0,0,0,0,0,14,0,0,0,0,0,1045.6808711588383,0.8,informative
run-spec-3d80c199cad7c42b5a3c,full_rationale,2026_AIME_II_P04,g-n5-m8-7f3a9ce5d54de331,8,0,C,C,1,1,0,13,13,61938,33298,0,0,0,0,0,0,0,13,0,0,0,0,0,957.8341051004827,0.8,informative
run-spec-77eb32668b761874a068,full_rationale,2026_AIME_II_P04,g-n5-m8-9970b4b974e58087,8,0,C,C,1,1,0,12,12,58003,31718,0,0,0,0,0,0,0,12,0,0,0,0,0,906.9946975857019,0.8,informative
run-spec-af99267411ffe86e08a0,full_rationale,2026_AIME_II_P04,g-n5-m12-e751609d27011f71,12,0,C,C,1,1,0,15,15,86507,31340,0,0,0,0,0,0,0,15,0,0,0,0,0,887.0005908682942,0.8,informative
run-spec-fe12641af72ca7aed9bb,full_rationale,2026_AIME_II_P04,g-n5-m12-b7994e50c3403f63,12,0,C,C,1,1,0,16,16,115948,39534,0,0,0,0,0,0,0,16,0,0,0,0,0,1043.2138524539769,0.8,informative
run-spec-0057a0d5f97a1b07f80f,full_rationale,2026_AIME_II_P04,g-n5-m12-c2d302af32c23635,12,0,C,C,1,1,0,15,15,117220,40277,0,0,0,0,0,0,0,15,0,0,0,0,0,1039.1899852268398,0.8,informative
run-spec-9d82a3b4ea1e8bf75c6f,full_rationale,2026_AIME_II_P04,g-n5-m16-d8343258cfd33056,16,0,C,C,1,1,0,16,16,125262,33582,0,0,0,0,0,0,0,16,0,0,0,0,0,886.9400240890682,0.8,informative
run-spec-d18d97f227182d10c8d3,full_rationale,2026_AIME_II_P04,g-n5-m4-fc174fd4cac969a2,4,0,O,C,0,1,1,16,16,67740,40597,0,0,0,0,0,0,0,16,0,0,0,0,0,982.9901357442141,0.8,informative
run-spec-e38c8fa6ee331eae6e11,full_rationale,2026_AIME_II_P04,g-n5-m4-c86f6be403cf7523,4,0,C,C,1,1,0,14,14,59875,36146,0,0,0,0,0,0,0,14,0,0,0,0,0,845.0965881608427,0.8,informative
run-spec-8fe2fbfa401804304427,full_rationale,2026_AIME_II_P04,g-n5-m8-098c132ef3277e03,8,0,C,C,1,1,0,13,13,61086,32745,0,0,0,0,0,0,0,13,0,0,0,0,0,713.431385345757,0.8,informative
run-spec-e626a5438de0031cef77,full_rationale,2026_AIME_II_P04,g-n5-m8-8cbea459f4a9f71d,8,0,C,C,1,1,0,14,14,77928,36727,0,0,0,0,0,0,0,14,0,0,0,0,0,770.0408140718937,0.8,informative
run-spec-e0be9a5b3c7518b3a800,full_rationale,2026_AIME_II_P04,g-n5-m12-aa67d00fd87be761,12,0,C,C,1,1,0,15,15,101179,34765,0,0,0,0,0,0,0,15,0,0,0,0,0,734.9505983069539,0.8,informative
run-spec-70ba7993786dcc5ec383,full_rationale,2026_AIME_II_P04,g-n5-m12-245b8a7d712cb4a0,12,0,C,C,1,1,0,15,15,93297,33145,0,0,0,0,0,0,0,15,0,0,0,0,0,703.1750088818371,0.8,informative
run-spec-b89a7928fd271c3ade6f,full_rationale,2026_AIME_II_P05,g-n5-m4-020c02ee23fd10e6,4,0,C,C,1,1,0,14,14,50778,33044,0,0,0,0,0,0,0,14,0,0,0,0,0,689.2315177619457,1.0,ceiling
run-spec-d4cfa3fc833a530de9c6,full_rationale,2026_AIME_II_P05,g-n5-m4-8ace11eb98f60ea5,4,0,C,C,1,1,0,13,13,48285,33717,0,0,0,0,0,0,0,13,0,0,0,0,0,692.6878273114562,1.0,ceiling
run-spec-c287d99579b94c2ed17f,full_rationale,2026_AIME_II_P05,g-n5-m4-e6b58e28f5d141e8,4,0,C,C,1,1,0,12,12,40701,29807,0,0,0,0,0,0,0,12,0,0,0,0,0,594.1678390726447,1.0,ceiling
run-spec-048e9c399738b32da842,full_rationale,2026_AIME_II_P05,g-n5-m8-d7ed48430d5f1b67,8,0,C,C,1,1,0,14,14,54835,28118,0,0,0,0,0,0,0,14,0,0,0,0,0,559.9303956888616,1.0,ceiling
run-spec-45af9e1f3b5f9b3bb7c8,full_rationale,2026_AIME_II_P05,g-n5-m8-7f3a9ce5d54de331,8,0,C,C,1,1,0,13,13,53035,30226,0,0,0,0,0,0,0,13,0,0,0,0,0,594.2183850966394,1.0,ceiling
run-spec-1efc87c2cc130c18b0d2,full_rationale,2026_AIME_II_P05,g-n5-m8-9970b4b974e58087,8,0,C,C,1,1,0,12,12,40426,26995,0,0,0,0,0,0,0,12,0,0,0,0,0,532.7308217212558,1.0,ceiling
run-spec-0bbd65dbfc8706b93cb1,full_rationale,2026_AIME_II_P05,g-n5-m12-e751609d27011f71,12,0,C,C,1,1,0,15,15,78363,30932,0,0,0,0,0,0,0,15,0,0,0,0,0,620.0980466902256,1.0,ceiling
run-spec-3d24b8bdc3cf15662844,full_rationale,2026_AIME_II_P05,g-n5-m12-b7994e50c3403f63,12,0,C,C,1,1,0,16,16,103821,36299,0,0,0,0,0,0,0,16,0,0,0,0,0,729.4619631692767,1.0,ceiling
run-spec-97fc9e58c93ba33242e4,full_rationale,2026_AIME_II_P05,g-n5-m12-c2d302af32c23635,12,0,C,C,1,1,0,15,15,114631,39483,0,0,0,0,0,0,0,15,0,0,0,0,0,782.1476450450718,1.0,ceiling
run-spec-ec017d3411fb0c60676a,full_rationale,2026_AIME_II_P05,g-n5-m16-d8343258cfd33056,16,0,C,C,1,1,0,16,16,111639,32995,0,0,0,0,0,0,0,16,0,0,0,0,0,652.4553436078131,1.0,ceiling
run-spec-9ed64bfcc225b8e9dcf8,full_rationale,2026_AIME_II_P05,g-n5-m4-fc174fd4cac969a2,4,0,C,C,1,1,0,16,16,50031,30317,0,0,0,0,0,0,0,16,0,0,0,0,0,603.3692289590836,1.0,ceiling
run-spec-f69a6ddaa043f5efa47f,full_rationale,2026_AIME_II_P05,g-n5-m4-c86f6be403cf7523,4,0,C,C,1,1,0,14,14,43709,28685,0,0,0,0,0,0,0,14,0,0,0,0,0,574.8836622163653,1.0,ceiling
run-spec-a2f21787c5e949480a7b,full_rationale,2026_AIME_II_P05,g-n5-m8-098c132ef3277e03,8,0,C,C,1,1,0,13,13,49438,27073,0,0,0,0,0,0,0,13,0,0,0,0,0,543.2985288128257,1.0,ceiling
run-spec-91dbe4d8d5fcdf6de096,full_rationale,2026_AIME_II_P05,g-n5-m8-8cbea459f4a9f71d,8,0,C,C,1,1,0,14,14,59634,30132,0,0,0,0,0,0,0,14,0,0,0,0,0,600.9689430519938,1.0,ceiling
run-spec-c80f06583db16f9c045a,full_rationale,2026_AIME_II_P05,g-n5-m12-aa67d00fd87be761,12,0,C,C,1,1,0,15,15,79272,31290,0,0,0,0,0,0,0,15,0,0,0,0,0,623.0387002564967,1.0,ceiling
run-spec-8d37b84a12401a94b82c,full_rationale,2026_AIME_II_P05,g-n5-m12-245b8a7d712cb4a0,12,0,O,C,0,1,1,15,15,85053,30686,0,0,0,0,0,0,0,15,0,0,0,0,0,612.4053920805454,1.0,ceiling
run-spec-d1256d789e95e21c2dc2,full_rationale,2026_AIME_II_P06,g-n5-m4-020c02ee23fd10e6,4,0,C,C,1,1,0,14,14,85841,58444,0,0,0,0,0,0,0,14,0,0,0,0,0,1223.8095424212515,0.6,informative
run-spec-efb310e6840b70d8258a,full_rationale,2026_AIME_II_P06,g-n5-m4-8ace11eb98f60ea5,4,0,C,C,1,1,0,13,13,56145,35280,0,0,0,0,0,0,0,13,0,0,0,0,0,699.843250092119,0.6,informative
run-spec-15f38339009afdac6f2c,full_rationale,2026_AIME_II_P06,g-n5-m4-e6b58e28f5d141e8,4,0,C,C,1,1,0,12,12,50113,35832,0,0,0,0,0,0,0,12,0,0,0,0,0,695.1457781866193,0.6,informative
run-spec-b8804ce4f4f245fb060d,full_rationale,2026_AIME_II_P06,g-n5-m8-d7ed48430d5f1b67,8,0,O,C,0,1,1,14,14,79672,35488,0,0,0,0,0,0,0,14,0,0,0,0,0,706.3234032057226,0.6,informative
run-spec-208f0ff00a00045d307c,full_rationale,2026_AIME_II_P06,g-n5-m8-7f3a9ce5d54de331,8,0,C,C,1,1,0,13,13,50371,26213,0,0,0,0,0,0,0,13,0,0,0,0,0,495.5884505286813,0.6,informative
run-spec-b8aa1630f078d43a3007,full_rationale,2026_AIME_II_P06,g-n5-m8-9970b4b974e58087,8,0,C,C,1,1,0,12,12,44953,26239,0,0,0,0,0,0,0,12,0,0,0,0,0,500.25190966948867,0.6,informative
run-spec-c414ddc3cb4cf07e93f3,full_rationale,2026_AIME_II_P06,g-n5-m12-e751609d27011f71,12,0,C,C,1,1,0,15,15,127218,42576,0,0,0,0,0,0,0,15,0,0,0,0,0,890.4951542206109,0.6,informative
run-spec-ace57a259f9b5917efb0,full_rationale,2026_AIME_II_P06,g-n5-m12-b7994e50c3403f63,12,0,C,C,1,1,0,16,16,143846,49449,0,0,0,0,0,0,0,16,0,0,0,0,0,1056.5005200915039,0.6,informative
run-spec-596e58b4359df46bf968,full_rationale,2026_AIME_II_P06,g-n5-m12-c2d302af32c23635,12,0,C,C,1,1,0,15,15,86052,29810,0,0,0,0,0,0,0,15,0,0,0,0,0,594.6497014127672,0.6,informative
run-spec-c0a59e6ec01de1f5b58f,full_rationale,2026_AIME_II_P06,g-n5-m16-d8343258cfd33056,16,0,C,C,1,1,0,16,16,154498,41630,0,0,0,0,0,0,0,16,0,0,0,0,0,888.3792397305369,0.6,informative
run-spec-4d9799ae867c472296c3,full_rationale,2026_AIME_II_P06,g-n5-m4-fc174fd4cac969a2,4,0,C,C,1,1,0,16,16,74575,43634,0,0,0,0,0,0,0,16,0,0,0,0,0,942.6832531876862,0.6,informative
run-spec-b22b5f7a4cc17fdb31d8,full_rationale,2026_AIME_II_P06,g-n5-m4-c86f6be403cf7523,4,0,C,C,1,1,0,14,14,83186,52637,0,0,0,0,0,0,0,14,0,0,0,0,0,1159.3497993648052,0.6,informative
run-spec-0941d8d53cc2992afff9,full_rationale,2026_AIME_II_P06,g-n5-m8-098c132ef3277e03,8,0,C,C,1,1,0,13,13,81248,41690,0,0,0,0,0,0,0,13,0,0,0,0,0,947.4860070236027,0.6,informative
run-spec-8e8087cf36fa07f216cb,full_rationale,2026_AIME_II_P06,g-n5-m8-8cbea459f4a9f71d,8,0,C,C,1,1,0,14,14,78223,33391,0,0,0,0,0,0,0,14,0,0,0,0,0,772.9264001473784,0.6,informative
